,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Rice brown uncooked,76.52173913043478,6.045217391304348,2.3721739130434782,52.87652173913043,2.6782608695652175,0,0.8417391304347827,14.906434782608695,1.5304347826086957,0,175.99999999999997,0.6121739130434782,5.356521739130435,Australian Government,257.0365217391304,913,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 148.255,,,,,,,,,,,,,,,,,,,,,,
Bean green fresh raw,150,2.7,0,4.95,4.199999999999999,0,3.9000000000000004,0,0,0,420,1.035,67.5,Australian Government,30.6,55,,,,,,
Oil olive,10,0,9.990000000000002,0,0,0,0,1.6260000000000003,0,0,0,0,0,Australian Government,89.91000000000003,717,,,,,,
Nut almond with skin raw unsalted,5,0.9849999999999999,2.525,0.27,0.545,0,0.26,0.395,0,0,39.8,0.1875,13.25,Australian Government,27.744999999999997,683,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 762.639,,,,,,,,,,,,,,,,,,,,,,
Kangaroo rump raw,250,50.75,2,0,0,0,0,80.3,117.5,142.5,800,5.75,7.5,Australian Government,221,504,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Broccoli fresh raw,300,7.709999999999999,0.9,5.7,10.200000000000001,0,1.2,0,66,0,1008,2.52,96,USDA,61.739999999999995,1406,,,,,,
Oil olive,10,0,9.990000000000002,0,0,0,0,1.6260000000000003,0,0,0,0,0,Australian Government,89.91000000000003,717,,,,,,
Woolworths Basmati Rice (100g),72,4.536,0,56.736,1.512,0,0.14400000000000002,0,3.6,0,0,0,0,Woolworths,245.088,1620,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Magnum Mini Ice Cream Classic (serving),1,1.739,9.729,12.596,0,0,11.232999999999999,6.11,23.5,0,0,0,0,Woolworths,144.901,1633,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,#N/A,,Protein,150,137.04646739130436,,12.953532608695639
,,,,,,,,,,,,,,,,#N/A,0,Fat,70,63.909423913043476,22.970233091787428,6.090576086956524
,,,,,,,,,,,,,,,,#N/A,0,Carb,220,182.02077173913045,51.683024456521736,37.97922826086955
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,29.022760869565218,,3.639239130434788
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,2110,1851.4537717391306,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,137.04646739130436,63.909423913043476,182.02077173913045,29.022760869565218,0,31.02148913043478,194.2391847826087,2313.0454347826085,683.5999999999999,3518.3,13.193673913043478,333.1815217391304,,1851.4537717391304,,,,,,,
Goals,,150,70,220,29.54,0,,,,,,,,,2110,,,,,,,
