,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Woolworths Light Sour Cream (100g),37.5,0.9750000000000001,6.75,1.1625,0,0,1.0875,4.387499999999999,12.375,0,0,0,0,Woolworths,69.30000000000001,1451,,,,,,
Onion mature brown skinned peeled raw,37.5,0.48750000000000004,0,2.175,1.0125000000000002,0,2.175,0,3,0,67.5,0.09,8.625,Australian Government,10.649999999999999,727,,,,,,
Oil olive,5,0,4.995000000000001,0,0,0,0,0.8130000000000002,0,0,0,0,0,Australian Government,44.95500000000001,717,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Sourdough Bread 70% 5 Stagioni,40,3.8536296296296295,0.24773333333333336,18.71762962962963,0.5505185185185186,0,0.4128888888888888,0,216.88296296296295,0,0.09570370370370371,0,0.5771851851851852,Own Recipe,92.51463703703703,1275,,,,,,
Cheese cheddar natural regular fat,10,2.4600000000000004,3.2799999999999994,0.05,0,0,0.04,6.991,68.4,10.8,7.3,0.014000000000000002,76.3,Australian Government,39.56,278,,,,,,
Short Cut Bacon ,20,3.5999999999999996,2.8000000000000003,0.2,0,0,0,1,229.60000000000002,9.6,55.8,0,0,FatSecret,40.4,1282,,,,,,
Raisin,10,0.33,0.05,6.870000000000001,0.27999999999999997,0,6.69,5,1,0,68,0.12,5.300000000000001,Australian Government,29.250000000000004,904,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 193.575,,,,,,,,,,,,,,,,,,,,,,
Pear brown skin unpeeled raw,100,0.3,0,10.4,3.4000000000000004,0,10.4,0,2,0,100,0.2,6,Australian Government,42.800000000000004,773,,,,,,
Banana cavendish peeled raw,105,1.4699999999999998,0.315,20.580000000000002,2.31,0,13.44,0,0,0,363.3,0.3045,5.25,Australian Government,91.03500000000001,35,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Nut pistachio raw unsalted,10,1.9699999999999998,5.0600000000000005,1.58,0.8999999999999999,0,0.5900000000000001,1.2,0.7000000000000001,0,95,0.39,9,Australian Government,59.74,698,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 1176.01229032258,,,,,,,,,,,,,,,,,,,,,,
Chicken breast lean flesh raw,260,57.980000000000004,4.16,0,0,0,0,85.53999999999999,106.6,153.4,780,1.04,31.2,Australian Government,269.36,297,,,,,,
Pure di Patate,500,15.248847926267283,13.557603686635943,53.53686635944701,4.790322580645162,0,7.811059907834102,48.172119815668204,128.3640552995392,32.62672811059908,1750.852534562212,2.005529953917051,234.21658986175115,Own Recipe,397.16129032258067,1271,,,,,,
Bean green fresh raw,250,4.500000000000001,0,8.25,6.999999999999999,0,6.500000000000001,0,0,0,700,1.7249999999999999,112.5,Australian Government,51,55,,,,,,
Oil olive,10,0,9.990000000000002,0,0,0,0,1.6260000000000003,0,0,0,0,0,Australian Government,89.91000000000003,717,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Milk cow canned sweetened condensed regular,55,4.565,5.06,30.250000000000004,0,0,30.250000000000004,38.17,58.300000000000004,17.05,196.35,0.0825,147.4,Australian Government,184.8,627,,,,,,
Carrot mature peeled fresh raw,135,0.81,0,8.91,4.590000000000001,0,8.37,0,66.15,0,356.40000000000003,0.32399999999999995,35.1,Australian Government,38.88,266,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Magnum Mini Ice Cream Classic (serving),1,1.739,9.729,12.596,0,0,11.232999999999999,6.11,23.5,0,0,0,0,Woolworths,144.901,1655,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,#N/A,,Protein,140,110.38897755589693,,29.61102244410307
,,,,,,,,,,,,,,,,#N/A,,Fat,60,67.59433701996929,-16.246779681781135,-7.594337019969288
,,,,,,,,,,,,,,,,#N/A,,Carb,210,229.46799598907666,-36.55525428400756,-19.467995989076655
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,28.733341099163685,,3.9286589008363215
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,1940,1967.776927359618,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,110.38897755589693,67.59433701996929,229.46799598907666,28.733341099163685,0,105.449448796723,199.35961981566822,922.3720182625021,223.4767281105991,4714.598238265916,6.595529953917049,675.4687750469363,,1967.7769273596177,,,,,,,
Goals,,140,60,210,27.16,0,,,,,,,,,1940,,,,,,,
